study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category
Study_11,Site 525,ARG,AMERICA,1,0.15602339181286548,0.15602339181286548,0.0,2,2.0,0,1,1,0,0,0,1,0,0,502,0,0,0,High
Study_11,Site 526,ARG,AMERICA,6,0.022002923976608187,0.13201754385964912,0.05389593659193981,2,0.3333333333333333,0,1,1,0,0,0,2,0,0,6,0,0,0,Low
Study_11,Site 527,ARG,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 528,MEX,AMERICA,8,0.041176655867530595,0.14774658027357812,0.059496464437527014,4,0.5,0,3,3,0,0,0,4,2,0,0,0,0,0,Low
Study_11,Site 529,BRA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 530,BRA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 531,CHL,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 532,CHL,AMERICA,3,0.08035997120230383,0.15666666666666668,0.07841194356899303,3,1.0,0,2,2,0,0,0,1,2,0,561,0,0,0,Medium
Study_11,Site 533,CHL,AMERICA,7,0.04476190476190477,0.15666666666666668,0.07644550571430177,4,0.5714285714285714,0,2,2,0,0,0,2,0,0,1439,0,0,0,Low
Study_11,Site 534,CHL,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 535,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 536,USA,AMERICA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 537,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 538,USA,AMERICA,3,0.07777777777777778,0.23333333333333334,0.1347150628109127,1,0.3333333333333333,1,0,1,3,0,0,0,0,0,0,0,0,0,Medium
Study_11,Site 539,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 540,ISL,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 541,IRL,EMEA,4,0.08958333333333335,0.09333333333333332,0.0024999999999999905,4,1.0,0,4,4,0,0,0,5,0,0,0,0,0,0,Medium
Study_11,Site 542,SWE,EMEA,2,0.08833333333333335,0.08833333333333335,0.0,2,1.0,0,2,2,0,0,0,2,0,0,0,0,0,0,Medium
Study_11,Site 543,USA,AMERICA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 544,USA,AMERICA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 545,USA,AMERICA,3,0.06055555555555556,0.09333333333333332,0.052502204539252265,2,0.6666666666666666,0,2,2,0,0,0,3,0,0,0,0,0,0,Medium
Study_11,Site 546,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 547,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 548,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 549,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 550,USA,AMERICA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 551,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 552,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 553,USA,AMERICA,2,0.044166666666666674,0.08833333333333335,0.062461099004811706,1,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_11,Site 6,ZAF,EMEA,2,0.07833333333333334,0.15666666666666668,0.11078006238589246,2,1.0,0,1,1,0,0,0,1,0,0,602,0,0,0,Medium
Study_11,Site 62,BEL,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_11,Site 63,BEL,EMEA,3,0.0820719073735527,0.24621572212065812,0.14215271344508007,3,1.0,1,0,1,0,0,1,2,0,17,0,0,0,0,Medium
Study_11,Site 7,CZE,EMEA,3,0.031111111111111107,0.09333333333333332,0.053886025124365064,1,0.3333333333333333,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_11,Site 8,CZE,EMEA,5,0.01766666666666667,0.08833333333333335,0.03950386760249629,1,0.2,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_11,Site 87,HUN,EMEA,3,0.02944444444444445,0.08833333333333335,0.05099927377841695,1,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_11,Site 88,HUN,EMEA,4,0.022083333333333337,0.08833333333333335,0.044166666666666674,1,0.25,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_13,13,Unknown,Unknown,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_13,Site 109,USA,AMERICA,2,0.13578503587391202,0.18023994354269585,0.06286873333923779,5,2.5,0,2,2,0,0,0,3,0,0,0,2,1,41,High
Study_13,Site 110,AUS,ASIA,1,0.30228706641997033,0.30228706641997033,0.0,5,5.0,1,0,1,0,0,0,35,23,0,22,1,0,21,High
Study_13,Site 125,KOR,ASIA,1,0.13205128205128205,0.13205128205128205,0.0,2,2.0,0,1,1,0,0,0,5,0,0,0,0,0,1,High
Study_13,Site 130,SGP,ASIA,5,0.10338132204187252,0.21100917431192664,0.0742210684101597,8,1.6,0,5,5,0,0,0,14,0,0,0,2,0,102,Medium
Study_13,Site 2,CAN,AMERICA,2,0.16481443994601888,0.2805263157894737,0.16364130414544548,4,2.0,1,1,2,0,1,0,20,0,0,9,0,0,2,High
Study_13,Site 353,TWN,ASIA,1,0.06141025641025641,0.06141025641025641,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,34,Medium
Study_13,Site 417,JPN,ASIA,3,0.09721398886536503,0.19343683839096687,0.08333231970318626,5,1.6666666666666667,0,3,3,0,0,0,6,0,0,0,3,0,9,Medium
Study_13,Site 468,USA,AMERICA,1,0.13333333333333333,0.13333333333333333,0.0,1,1.0,0,1,1,0,0,0,11,0,0,0,0,0,0,High
Study_13,Site 588,ISR,EMEA,1,0.12666666666666668,0.12666666666666668,0.0,2,2.0,0,1,1,0,0,0,1,0,0,0,0,0,39,High
Study_13,Site 589,ISR,EMEA,2,0.16427884615384614,0.178125,0.019581418555935166,6,3.0,0,2,2,0,0,0,6,0,0,0,0,2,32,High
Study_13,Site 597,USA,AMERICA,1,0.10370971536109153,0.10370971536109153,0.0,2,2.0,0,1,1,0,0,0,0,0,0,0,1,0,30,Medium
Study_13,Site 598,DEU,EMEA,1,0.13672514619883042,0.13672514619883042,0.0,2,2.0,0,1,1,0,0,0,3,0,0,1,0,0,0,High
Study_13,Site 87,AUS,ASIA,1,0.12243589743589742,0.12243589743589742,0.0,2,2.0,0,1,1,0,0,0,2,0,0,0,0,0,15,High
Study_14,2,Unknown,Unknown,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_14,Site 502,CAN,AMERICA,2,0.2499857618640815,0.35792024167688097,0.152642405198946,7,3.5,1,1,2,0,2,0,34,0,0,15,1,0,5,High
Study_14,Site 503,CAN,AMERICA,1,0.0491025641025641,0.0491025641025641,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,2,Medium
Study_15,2,Unknown,Unknown,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_15,Site 2,USA,AMERICA,26,0.10906631717360461,0.1733625730994152,0.052219449989832765,41,1.5769230769230769,0,26,26,0,0,0,133,0,0,293,0,0,44,Medium
Study_15,Site 3,USA,AMERICA,67,0.09617170557469065,0.28005847953216373,0.05488137230259533,91,1.3582089552238805,1,66,67,0,1,0,276,0,0,266,0,0,103,Medium
Study_16,176,Unknown,Unknown,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_16,Site 599,USA,AMERICA,2,0.2469480968452632,0.43748593728026997,0.2694611980884673,7,3.5,1,1,2,0,0,2,18,0,21,693,0,4,40,High
Study_16,Site 600,USA,AMERICA,1,0.04948717948717948,0.04948717948717948,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,3,Medium
Study_16,Site 601,USA,AMERICA,7,0.057399267399267394,0.06333333333333332,0.0059908590084913884,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,165,Medium
Study_16,Site 602,USA,AMERICA,22,0.15177555919227437,0.31206730769230767,0.09664575283060105,56,2.5454545454545454,5,17,22,1,1,5,25,0,185,226,4,22,249,High
Study_16,Site 603,USA,AMERICA,4,0.22759814096262324,0.5202890587928595,0.21917656377323827,13,3.25,2,2,4,0,2,3,3,0,76,148,9,0,93,High
Study_16,Site 604,USA,AMERICA,2,0.060064102564102564,0.061794871794871795,0.0024476773194918944,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,61,Medium
Study_16,Site 605,USA,AMERICA,3,0.37174733695811585,0.46120192307692304,0.14032042613277435,16,5.333333333333333,2,1,3,0,0,4,34,0,148,1266,0,9,31,High
Study_16,Site 606,USA,AMERICA,6,0.19481890975955488,0.3820246091427415,0.15449529975331436,19,3.1666666666666665,3,3,6,0,0,3,16,0,45,731,0,2,74,High
Study_16,Site 607,USA,AMERICA,3,0.053974358974358976,0.06294871794871795,0.007772022854475736,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,44,Medium
Study_16,Site 608,USA,AMERICA,6,0.08217348927875244,0.2129127305443095,0.06415826897793847,8,1.3333333333333333,0,6,6,0,0,0,12,0,0,280,0,0,104,Medium
Study_16,Site 609,USA,AMERICA,2,0.05237179487179487,0.054871794871794874,0.0035355339059327407,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,21,Medium
Study_16,Site 610,USA,AMERICA,7,0.14035549611207507,0.2182891925326136,0.07565211702536802,16,2.2857142857142856,0,7,7,0,0,0,28,0,0,706,0,1,125,High
Study_16,Site 611,USA,AMERICA,12,0.09672926975558555,0.25653846153846155,0.07721315553543392,18,1.5,1,11,12,0,2,0,19,0,0,725,0,0,167,Medium
Study_16,Site 612,USA,AMERICA,1,0.09333333333333332,0.09333333333333332,0.0,1,1.0,0,1,1,0,0,0,2,0,0,0,0,0,0,Medium
Study_16,Site 613,USA,AMERICA,1,0.054871794871794874,0.054871794871794874,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,17,Medium
Study_16,Site 614,USA,AMERICA,3,0.10360117708801919,0.2118291722896986,0.0937281932453147,6,2.0,0,3,3,0,0,0,2,0,0,125,0,6,21,Medium
Study_16,Site 615,USA,AMERICA,4,0.23163978636384946,0.2954324286316974,0.11233698906974456,15,3.75,3,1,4,0,0,5,3,0,58,0,0,2,54,High
Study_16,Site 616,USA,AMERICA,1,0.06141025641025641,0.06141025641025641,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,34,Medium
Study_16,Site 617,USA,AMERICA,1,0.06333333333333332,0.06333333333333332,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,39,Medium
Study_16,Site 618,USA,AMERICA,1,0.39007388735925974,0.39007388735925974,0.0,6,6.0,1,0,1,0,0,1,13,0,8,470,0,1,17,High
Study_16,Site 619,USA,AMERICA,1,0.04987179487179487,0.04987179487179487,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,4,Medium
Study_16,Site 620,USA,AMERICA,2,0.21527856315189137,0.3810699468166032,0.23446442330323675,6,3.0,1,1,2,0,0,3,15,0,37,175,0,0,9,High
Study_16,Site 621,USA,AMERICA,7,0.10581737414365144,0.25704190690479545,0.07963462168725333,12,1.7142857142857142,1,6,7,0,0,1,5,0,14,212,0,0,173,Medium
Study_16,Site 622,USA,AMERICA,3,0.1498935372619583,0.19491452991452993,0.07498354738549201,7,2.3333333333333335,0,3,3,0,0,0,6,0,0,832,0,0,85,High
Study_16,Site 623,CAN,AMERICA,2,0.24645597489804527,0.3305561805653213,0.11893565145302842,7,3.5,1,1,2,0,0,5,7,0,72,0,0,1,35,High
Study_16,Site 624,CAN,AMERICA,11,0.13015202727469694,0.3813135402609087,0.09654092233801148,24,2.1818181818181817,1,10,11,0,0,1,12,2,119,496,0,1,126,High
Study_16,Site 625,CAN,AMERICA,3,0.2552035481023141,0.34600908803262553,0.121014890692208,11,3.6666666666666665,2,1,3,0,0,10,3,0,124,0,0,3,37,High
Study_16,Site 626,CAN,AMERICA,1,0.20285734367971212,0.20285734367971212,0.0,4,4.0,0,1,1,0,0,0,2,0,0,173,0,1,25,High
Study_16,Site 627,CAN,AMERICA,4,0.20944982538789672,0.30011759949374217,0.11406387346504213,14,3.5,2,2,4,0,0,2,3,0,18,0,0,20,66,High
Study_16,Site 628,CAN,AMERICA,1,0.4111726045462981,0.4111726045462981,0.0,6,6.0,1,0,1,0,0,3,1,18,45,0,0,10,13,High
Study_16,Site 629,CAN,AMERICA,2,0.21004179612544233,0.3017231226269161,0.12965697535474008,7,3.5,1,1,2,0,0,1,1,1,8,0,0,7,34,High
Study_16,Site 630,GRC,EMEA,1,0.05794871794871795,0.05794871794871795,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,25,Medium
Study_16,Site 631,GRC,EMEA,1,0.17250000000000001,0.17250000000000001,0.0,3,3.0,0,1,1,0,0,0,1,0,0,0,0,4,39,High
Study_16,Site 632,GRC,EMEA,3,0.20286644007321386,0.34754781324708195,0.14922055918476756,10,3.3333333333333335,1,2,3,0,0,3,6,0,38,155,0,8,32,High
Study_16,Site 633,GRC,EMEA,2,0.24143130551587566,0.3217672444100689,0.1136121743301443,8,4.0,1,1,2,0,0,2,2,0,31,170,0,1,9,High
Study_16,Site 634,GRC,EMEA,1,0.21975146198830406,0.21975146198830406,0.0,4,4.0,0,1,1,0,0,0,3,0,0,295,0,4,13,High
Study_16,Site 635,GRC,EMEA,1,0.38292929947096216,0.38292929947096216,0.0,6,6.0,1,0,1,0,0,2,3,0,23,245,0,4,7,High
Study_16,Site 636,BEL,EMEA,1,0.05564102564102564,0.05564102564102564,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,19,Medium
Study_16,Site 637,BEL,EMEA,8,0.24755375684267433,0.5892614427318319,0.19258734470398037,28,3.5,4,4,8,8,0,7,5,0,285,0,1,65,180,High
Study_16,Site 638,BEL,EMEA,1,0.34227315075235554,0.34227315075235554,0.0,5,5.0,1,0,1,0,0,4,1,0,55,0,0,5,4,High
Study_16,Site 639,BEL,EMEA,4,0.21142726351192986,0.32264150611728304,0.12356547529218455,14,3.5,2,2,4,0,0,3,4,0,42,0,0,10,54,High
Study_16,Site 640,BEL,EMEA,5,0.27482891097804985,0.3601458205350248,0.0938998149720978,22,4.4,3,2,5,0,0,6,7,0,87,303,0,63,38,High
Study_16,Site 641,BEL,EMEA,1,0.30600196878076225,0.30600196878076225,0.0,5,5.0,1,0,1,0,0,1,1,0,8,0,0,11,8,High
Study_16,Site 642,FRA,EMEA,2,0.24696965968218254,0.33884316551821125,0.1299287579760755,8,4.0,1,1,2,0,0,5,2,0,66,0,0,4,19,High
Study_16,Site 643,FRA,EMEA,2,0.16252403846153846,0.17230769230769233,0.013836175958794491,6,3.0,0,2,2,0,0,0,2,0,0,0,0,9,18,High
Study_16,Site 644,FRA,EMEA,2,0.16431858912454034,0.26876538337728584,0.1477100729786249,6,3.0,1,1,2,0,0,0,11,0,0,87,1,2,35,High
Study_16,Site 645,FRA,EMEA,4,0.0844110576923077,0.16841346153846154,0.0562230518626801,6,1.5,0,4,4,0,0,0,1,0,0,0,0,7,67,Medium
Study_16,Site 646,FRA,EMEA,1,0.3439481964561947,0.3439481964561947,0.0,5,5.0,1,0,1,0,0,5,1,0,63,0,0,3,17,High
Study_16,Site 647,FRA,EMEA,1,0.05871794871794872,0.05871794871794872,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,27,Medium
Study_16,Site 648,ESP,EMEA,6,0.07910790598290597,0.1660576923076923,0.042605133609377295,8,1.3333333333333333,0,6,6,0,0,0,1,0,0,0,0,6,180,Medium
Study_16,Site 649,ESP,EMEA,1,0.33598667557305584,0.33598667557305584,0.0,5,5.0,1,0,1,0,0,2,1,0,24,0,0,6,9,High
Study_16,Site 650,ESP,EMEA,2,0.19186793902641636,0.2246974165143712,0.046427892309087934,7,3.5,0,2,2,0,0,0,2,42,0,0,0,6,6,High
Study_16,Site 651,ESP,EMEA,2,0.053717948717948716,0.05794871794871795,0.005983211225424635,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,28,Medium
Study_16,Site 652,ESP,EMEA,1,0.22523785425101217,0.22523785425101217,0.0,4,4.0,0,1,1,0,0,0,9,0,0,9,0,2,9,High
Study_16,Site 653,ESP,EMEA,4,0.20775523836309945,0.30486710729855154,0.06486983578464879,14,3.5,1,3,4,0,0,1,4,0,7,0,0,44,48,High
Study_16,Site 654,HRV,EMEA,4,0.24908640662354098,0.2950667979187175,0.06638381168106745,15,3.75,3,1,4,0,0,6,4,0,76,0,0,2,19,High
Study_16,Site 655,HRV,EMEA,1,0.16983805668016197,0.16983805668016197,0.0,3,3.0,0,1,1,0,0,0,2,0,0,234,0,0,3,High
Study_16,Site 656,HRV,EMEA,1,0.04948717948717948,0.04948717948717948,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,3,Medium
Study_16,Site 657,ITA,EMEA,7,0.2028342490842491,0.35278846153846155,0.13129024363610237,23,3.2857142857142856,3,4,7,0,0,4,5,0,357,0,0,10,70,High
Study_16,Site 658,ITA,EMEA,4,0.2565299433389584,0.32869524328505134,0.13780137535334708,16,4.0,3,1,4,0,0,8,3,0,109,0,0,5,19,High
Study_16,Site 659,ITA,EMEA,2,0.33912349583730594,0.34963920254057873,0.014871455037705985,11,5.5,2,0,2,0,0,3,1,0,129,0,3,8,21,High
Study_16,Site 660,ITA,EMEA,1,0.06102564102564102,0.06102564102564102,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,33,Medium
Study_16,Site 661,ITA,EMEA,8,0.17668197991991652,0.4218693301951264,0.17148648830855448,20,2.5,3,5,8,2,0,7,11,0,92,192,0,29,70,High
Study_16,Site 662,ITA,EMEA,1,0.38219352060188444,0.38219352060188444,0.0,5,5.0,1,0,1,0,0,3,8,0,44,0,0,7,11,High
Study_16,Site 663,ITA,EMEA,2,0.11373397435897435,0.17221153846153844,0.0826997642483882,4,2.0,0,2,2,0,0,0,1,0,0,0,0,6,40,Medium
Study_16,Site 664,CZE,EMEA,4,0.2228420170627666,0.3528019969062016,0.13302347639897275,14,3.5,2,2,4,0,0,5,3,0,63,0,0,39,52,High
Study_16,Site 665,GBR,EMEA,1,0.16485576923076922,0.16485576923076922,0.0,3,3.0,0,1,1,0,0,0,1,0,0,0,0,5,11,High
Study_16,Site 666,GBR,EMEA,2,0.0591025641025641,0.06333333333333332,0.005983211225424626,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,56,Medium
Study_16,Site 667,GBR,EMEA,3,0.19579853759899635,0.3643507410021172,0.1557579533423474,9,3.0,1,2,3,0,0,6,2,0,119,0,1,2,84,High
Study_16,Site 668,GBR,EMEA,2,0.05275641025641026,0.056025641025641025,0.00462339049237358,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,23,Medium
Study_16,Site 669,DEU,EMEA,5,0.23329571874478305,0.3418296929598406,0.11526615906577475,20,4.0,3,2,5,0,0,3,5,0,38,307,0,19,57,High
Study_16,Site 670,DEU,EMEA,2,0.05487179487179487,0.06025641025641025,0.007614996105085895,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,34,Medium
Study_16,Site 671,DEU,EMEA,3,0.29827064475102816,0.4500761072747025,0.2090183303079873,13,4.333333333333333,2,1,3,0,0,8,14,0,118,510,0,10,40,High
Study_16,Site 672,DEU,EMEA,1,0.336169842497539,0.336169842497539,0.0,5,5.0,1,0,1,0,0,5,1,0,65,0,0,2,3,High
Study_16,Site 673,DEU,EMEA,2,0.1439155982905983,0.22795940170940174,0.11885588662829012,5,2.5,0,2,2,0,0,0,7,0,0,266,0,2,33,High
Study_16,Site 674,DEU,EMEA,2,0.4974222078716691,0.6117371334338284,0.16166571811167654,13,6.5,2,0,2,6,0,5,12,0,56,420,0,4,45,High
Study_16,Site 675,MEX,AMERICA,5,0.21457306754793043,0.3355108282941921,0.14501412025789792,17,3.4,3,2,5,0,0,7,3,0,104,0,0,10,57,High
Study_16,Site 676,MEX,AMERICA,7,0.09509498907525224,0.1948636414754836,0.060893311613110686,12,1.7142857142857142,0,7,7,0,0,0,4,0,0,10,0,7,186,Medium
Study_16,Site 677,MEX,AMERICA,1,0.04948717948717948,0.04948717948717948,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,3,Medium
Study_16,Site 678,ARG,AMERICA,4,0.2924441524733939,0.3435926733230206,0.0663248827646679,18,4.5,3,1,4,0,0,11,6,0,144,1,0,11,20,High
Study_16,Site 679,ARG,AMERICA,4,0.3191147559218325,0.3565137804022788,0.04480331708648521,19,4.75,4,0,4,0,0,8,4,15,94,0,0,11,25,High
Study_16,Site 680,ARG,AMERICA,7,0.15219187490634972,0.29901042450498816,0.08626488581708938,19,2.7142857142857144,1,6,7,0,0,1,9,0,9,383,3,4,84,High
Study_16,Site 681,ARG,AMERICA,1,0.05871794871794872,0.05871794871794872,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,27,Medium
Study_16,Site 682,ARG,AMERICA,8,0.16062081896222064,0.29615630712979896,0.1151616881894708,20,2.5,3,5,8,1,0,2,7,0,19,261,0,4,174,High
Study_16,Site 683,ARG,AMERICA,2,0.1659069950517319,0.1716216824111561,0.008081788368419796,6,3.0,0,2,2,0,0,0,6,0,0,8,0,4,10,High
Study_16,Site 684,BRA,AMERICA,8,0.22596574712618867,0.3225554598509352,0.10751835586624311,27,3.375,5,3,8,0,0,13,8,0,172,388,0,2,102,High
Study_16,Site 685,BRA,AMERICA,11,0.13519829897349622,0.25627267613556465,0.07155284463715914,25,2.272727272727273,2,9,11,0,0,2,12,0,24,7,0,1,199,High
Study_16,Site 686,BRA,AMERICA,8,0.1800745233832288,0.25523273801153146,0.053523592505487445,25,3.125,2,6,8,0,1,1,10,0,8,8,1,25,51,High
Study_16,Site 687,BRA,AMERICA,6,0.12388296851472186,0.300278524088781,0.10326285463528914,13,2.1666666666666665,1,5,6,0,0,1,5,0,14,378,0,1,129,High
Study_16,Site 688,BRA,AMERICA,3,0.06115384615384615,0.06217948717948718,0.0008882311833686578,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,100,Medium
Study_16,Site 689,BRA,AMERICA,11,0.08112978764354911,0.20584112561750179,0.049420303618658436,16,1.4545454545454546,0,11,11,0,0,0,2,0,0,0,1,8,278,Medium
Study_16,Site 690,BRA,AMERICA,4,0.10621677682463788,0.25679018422162847,0.10049175369962964,7,1.75,1,3,4,0,0,1,1,0,7,0,0,0,71,Medium
Study_16,Site 691,MYS,ASIA,6,0.1829839900257372,0.47471305777319195,0.16742669207826502,17,2.8333333333333335,2,4,6,0,0,2,12,40,119,999,0,4,105,High
Study_16,Site 692,MYS,ASIA,2,0.08711538461538462,0.11282051282051284,0.03635254093023149,3,1.5,0,2,2,0,0,0,1,0,0,0,0,0,37,Medium
Study_16,Site 693,MYS,ASIA,2,0.27525641025641023,0.36724021592442646,0.1300847454943997,7,3.5,1,1,2,2,0,0,4,0,0,627,0,0,10,High
Study_16,Site 694,MYS,ASIA,4,0.2648725090585297,0.36020207860978093,0.10633151527682909,18,4.5,3,1,4,0,0,3,5,0,34,449,0,14,14,High
Study_16,Site 695,MYS,ASIA,3,0.0926388888888889,0.15586538461538463,0.05480435899795216,5,1.6666666666666667,0,3,3,0,0,0,1,0,0,0,0,2,78,Medium
Study_16,Site 696,AUS,ASIA,4,0.25816480775090234,0.3412028898889045,0.11114332532142333,16,4.0,3,1,4,0,0,7,3,0,87,0,0,7,71,High
Study_16,Site 697,AUS,ASIA,5,0.09471794871794872,0.17730769230769233,0.05198171744046639,8,1.6,0,5,5,0,0,0,2,0,0,0,0,14,122,Medium
Study_16,Site 698,AUS,ASIA,3,0.09106837606837608,0.17384615384615387,0.07168791636404906,5,1.6666666666666667,0,3,3,0,0,0,1,0,0,0,0,10,17,Medium
Study_16,Site 699,AUS,ASIA,7,0.14060051998580333,0.30634861482210657,0.11541977159983162,17,2.4285714285714284,2,5,7,0,0,2,3,0,20,0,0,24,84,High
Study_16,Site 700,AUS,ASIA,3,0.15119508172139753,0.2206365272154746,0.08206062926483851,8,2.6666666666666665,0,3,3,0,0,0,3,0,0,149,0,26,56,High
Study_16,Site 701,AUS,ASIA,7,0.19587520759252935,0.3336104275066798,0.11523998164890609,18,2.5714285714285716,3,4,7,7,0,4,3,0,58,0,0,21,152,High
Study_16,Site 702,AUS,ASIA,8,0.20926516111471882,0.36484660944537783,0.14240527920613807,26,3.25,4,4,8,0,0,12,16,0,187,444,1,1,42,High
Study_16,Site 703,JPN,ASIA,5,0.14491902834008097,0.19505623031938818,0.0552565984915871,12,2.4,0,5,5,0,0,0,22,0,0,72,0,0,53,High
Study_16,Site 704,JPN,ASIA,1,0.16418803418803418,0.16418803418803418,0.0,3,3.0,0,1,1,0,0,0,3,0,0,19,0,0,8,High
Study_16,Site 705,JPN,ASIA,3,0.0764957264957265,0.11282051282051284,0.03149578448080574,4,1.3333333333333333,0,3,3,0,0,0,1,0,0,0,0,0,55,Medium
Study_16,Site 706,JPN,ASIA,3,0.23594568637722682,0.30533593452529273,0.06009397375976032,11,3.6666666666666665,1,2,3,0,0,1,27,0,6,182,0,0,13,High
Study_16,Site 707,JPN,ASIA,2,0.16133076853851694,0.20945640887190564,0.06805993325736796,6,3.0,0,2,2,0,0,0,2,3,0,0,0,3,13,High
Study_16,Site 708,JPN,ASIA,6,0.18722043902550012,0.3536701478065858,0.15225684100808687,17,2.8333333333333335,3,3,6,0,0,6,11,0,63,97,0,0,25,High
Study_16,Site 709,JPN,ASIA,2,0.2758722771984102,0.29653080105692436,0.029215564619318925,9,4.5,2,0,2,0,0,2,4,0,19,36,0,0,7,High
Study_16,Site 710,JPN,ASIA,2,0.05217948717948718,0.054871794871794874,0.0038074980525429525,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,20,Medium
Study_16,Site 711,JPN,ASIA,14,0.09551293529489449,0.25365573425447885,0.0653826383134902,23,1.6428571428571428,1,13,14,0,0,0,22,0,0,383,1,1,250,Medium
