study,site_id,country,region,subject_count,missing_visit_count,lab_issues_count,sae_total_count,sae_pending_count,missing_pages_count,uncoded_meddra_count,uncoded_whodd_count,inactivated_forms_count,edrr_open_issues
Study_21,Site 873,ESP,EMEA,36,0,0,6,2,0,0,0,0,0
Study_21,Site 874,ESP,EMEA,21,0,0,20,5,0,0,0,0,0
Study_21,Site 875,ESP,EMEA,25,0,0,7,7,1,0,0,0,0
Study_21,Site 876,ESP,EMEA,54,0,0,12,6,0,0,0,0,0
Study_21,Site 877,ESP,EMEA,33,0,0,7,5,0,0,0,0,0
Study_21,Site 878,ESP,EMEA,17,1,0,11,4,1,0,3,0,0
Study_21,Site 879,ESP,EMEA,5,0,0,4,2,0,0,1,0,0
Study_21,Site 88,AUT,EMEA,3,0,0,0,0,0,0,0,0,0
Study_21,Site 880,ESP,EMEA,19,0,0,8,6,0,0,0,0,0
Study_21,Site 881,ESP,EMEA,17,0,0,8,2,0,0,0,0,0
Study_21,Site 882,ESP,EMEA,29,0,0,11,9,0,0,0,0,0
Study_21,Site 883,ESP,EMEA,27,4,0,7,3,0,0,0,0,0
Study_21,Site 884,ESP,EMEA,17,1,0,6,5,0,0,0,0,0
Study_21,Site 885,ESP,EMEA,2,0,0,1,1,0,0,0,0,0
Study_21,Site 886,ESP,EMEA,44,0,0,21,15,0,0,0,0,0
Study_21,Site 887,ESP,EMEA,6,0,0,4,3,0,0,0,0,0
Study_21,Site 888,ESP,EMEA,27,0,0,7,4,0,1,0,0,0
Study_21,Site 889,ESP,EMEA,10,0,0,0,0,0,0,0,0,0
Study_21,Site 89,SVK,EMEA,15,0,0,4,3,0,0,0,0,0
Study_21,Site 890,ESP,EMEA,20,1,0,11,9,2,1,0,0,0
Study_21,Site 891,ESP,EMEA,19,0,0,3,3,0,0,0,1,0
Study_21,Site 892,ESP,EMEA,19,0,0,9,4,0,3,0,0,0
Study_21,Site 893,ESP,EMEA,3,0,0,0,0,0,0,0,0,0
Study_21,Site 894,ESP,EMEA,26,0,0,2,2,0,0,0,0,0
Study_21,Site 895,ESP,EMEA,14,0,0,6,3,3,0,0,0,1
Study_21,Site 896,ESP,EMEA,19,2,0,1,1,0,0,0,0,0
Study_21,Site 897,ESP,EMEA,17,0,0,3,1,1,0,0,0,0
Study_21,Site 898,ESP,EMEA,9,0,0,4,4,0,0,0,0,0
Study_21,Site 899,ESP,EMEA,22,0,0,1,1,0,0,0,0,0
Study_21,Site 90,SVK,EMEA,15,0,0,10,8,0,0,0,0,0
Study_21,Site 900,ESP,EMEA,8,1,0,1,1,0,0,0,0,0
Study_21,Site 901,ESP,EMEA,8,1,0,0,0,0,0,0,0,0
Study_21,Site 902,ESP,EMEA,8,0,0,7,3,0,0,0,0,1
Study_21,Site 903,ESP,EMEA,38,0,0,4,3,0,0,0,0,0
Study_21,Site 904,ESP,EMEA,14,0,0,12,5,0,0,0,0,0
Study_21,Site 905,ESP,EMEA,3,0,0,0,0,0,0,0,0,0
Study_21,Site 906,ESP,EMEA,11,0,0,0,0,0,0,0,0,0
Study_21,Site 907,ESP,EMEA,21,0,0,4,4,0,0,0,0,0
Study_21,Site 908,ESP,EMEA,19,0,0,5,4,0,0,0,0,0
Study_21,Site 909,ESP,EMEA,93,5,0,9,8,0,0,0,0,0
Study_21,Site 91,SVK,EMEA,47,1,0,11,9,0,1,0,0,0
Study_21,Site 910,ARG,AMERICA,77,0,0,20,17,0,0,0,0,1
Study_21,Site 911,ARG,AMERICA,74,0,0,31,26,0,0,0,0,0
Study_21,Site 912,ARG,AMERICA,17,0,0,14,8,0,0,0,0,0
Study_21,Site 913,ARG,AMERICA,23,3,0,3,3,7,0,0,0,0
Study_21,Site 914,ARG,AMERICA,8,0,0,7,3,0,0,0,0,0
Study_21,Site 915,ARG,AMERICA,49,0,0,21,18,0,0,0,0,0
Study_21,Site 916,ARG,AMERICA,199,0,0,74,41,0,2,0,0,1
Study_21,Site 917,ARG,AMERICA,20,0,0,1,1,0,0,0,0,0
Study_21,Site 918,ARG,AMERICA,28,1,0,4,3,0,0,0,0,1
Study_21,Site 919,ARG,AMERICA,68,0,0,17,10,0,0,0,0,3
Study_21,Site 92,SVK,EMEA,7,0,0,7,1,0,5,0,0,0
Study_21,Site 920,ARG,AMERICA,28,0,0,9,7,0,0,0,0,0
Study_21,Site 921,BRA,AMERICA,132,0,0,70,33,0,0,0,0,0
Study_21,Site 922,BRA,AMERICA,36,1,0,18,8,0,0,1,1,0
Study_21,Site 923,BRA,AMERICA,156,1,0,34,21,1,0,0,0,0
Study_21,Site 924,BRA,AMERICA,8,0,0,6,1,4,0,0,0,0
Study_21,Site 925,BRA,AMERICA,242,0,0,60,36,0,0,0,0,2
Study_21,Site 926,BRA,AMERICA,58,0,0,13,11,0,0,0,1,0
Study_21,Site 927,BRA,AMERICA,106,0,0,13,10,1,0,0,0,1
Study_21,Site 928,BRA,AMERICA,50,0,0,11,7,1,0,0,0,0
Study_21,Site 929,BRA,AMERICA,82,0,0,7,4,0,0,0,2,0
Study_21,Site 930,BRA,AMERICA,147,0,0,52,28,1,1,0,0,0
Study_21,Site 931,BRA,AMERICA,136,2,0,23,16,0,0,0,1,0
Study_21,Site 932,BRA,AMERICA,74,0,0,16,13,0,0,0,0,1
Study_21,Site 933,BRA,AMERICA,56,0,0,19,9,1,0,0,0,0
Study_21,Site 934,BRA,AMERICA,83,5,0,37,19,0,2,0,6,0
Study_21,Site 935,BRA,AMERICA,32,0,0,11,7,0,0,0,0,0
Study_21,Site 936,BRA,AMERICA,20,0,0,11,8,0,2,1,0,0
Study_21,Site 937,BRA,AMERICA,80,0,0,8,7,0,0,0,0,0
Study_21,Site 938,BRA,AMERICA,15,0,0,6,3,0,0,0,0,0
Study_21,Site 939,BRA,AMERICA,35,0,0,12,9,0,0,0,0,0
Study_21,Site 94,SVK,EMEA,20,1,0,7,3,0,0,0,0,0
Study_21,Site 940,BRA,AMERICA,49,0,0,23,11,1,0,0,0,0
Study_21,Site 941,BRA,AMERICA,54,0,0,14,10,1,1,0,0,1
Study_21,Site 942,BRA,AMERICA,42,5,0,12,7,0,0,0,0,0
Study_21,Site 943,BRA,AMERICA,44,0,0,3,3,0,0,0,2,0
Study_21,Site 944,BRA,AMERICA,30,0,0,6,3,0,0,0,1,0
Study_21,Site 945,BRA,AMERICA,19,1,0,23,5,0,0,0,0,0
Study_21,Site 946,BRA,AMERICA,10,0,0,3,2,0,0,0,0,0
Study_21,Site 947,BRA,AMERICA,59,0,0,24,9,0,0,0,0,0
Study_21,Site 948,BRA,AMERICA,27,0,0,10,5,0,0,0,0,0
Study_21,Site 949,BRA,AMERICA,41,0,0,3,2,0,0,0,0,0
Study_21,Site 95,SVK,EMEA,19,0,0,2,2,0,0,0,0,0
Study_21,Site 950,BRA,AMERICA,125,1,0,96,37,0,2,0,0,0
Study_21,Site 951,CAN,AMERICA,7,0,0,2,1,0,0,0,0,0
Study_21,Site 952,CAN,AMERICA,15,0,0,3,1,0,0,0,0,0
Study_21,Site 953,CAN,AMERICA,7,0,0,1,1,0,0,0,0,0
Study_21,Site 954,CAN,AMERICA,10,0,0,1,1,0,0,0,2,0
Study_21,Site 955,CAN,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_21,Site 956,CAN,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_21,Site 957,CAN,AMERICA,22,1,0,8,6,0,1,0,2,0
Study_21,Site 958,CAN,AMERICA,44,0,0,7,7,0,0,2,0,0
Study_21,Site 959,CAN,AMERICA,13,0,0,2,2,0,0,0,0,0
Study_21,Site 96,SVK,EMEA,20,0,0,2,2,0,0,0,0,0
Study_21,Site 960,CAN,AMERICA,33,0,0,1,1,0,0,0,1,0
Study_21,Site 961,CAN,AMERICA,20,0,0,1,1,0,0,0,0,0
Study_21,Site 962,CAN,AMERICA,16,0,0,4,1,0,0,0,0,0
Study_21,Site 963,CAN,AMERICA,14,0,0,5,3,0,0,0,0,0
Study_21,Site 964,CAN,AMERICA,6,0,0,1,1,0,0,0,0,0
Study_21,Site 965,CAN,AMERICA,8,0,0,3,3,0,0,0,0,0
Study_21,Site 966,CAN,AMERICA,19,0,0,16,8,0,0,1,0,0
Study_21,Site 967,CAN,AMERICA,6,0,0,6,2,0,0,0,0,0
Study_21,Site 968,CAN,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_21,Site 969,CAN,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_21,Site 97,SVK,EMEA,26,0,0,1,1,0,0,0,0,0
Study_21,Site 970,CAN,AMERICA,18,0,0,4,2,0,0,0,0,0
Study_21,Site 971,CAN,AMERICA,8,0,0,1,1,0,0,0,0,0
Study_21,Site 972,CAN,AMERICA,15,0,0,10,4,0,0,0,0,0
Study_21,Site 973,CAN,AMERICA,16,1,0,29,11,0,0,0,0,0
Study_21,Site 974,CAN,AMERICA,32,3,0,2,2,0,0,0,1,0
Study_21,Site 975,CAN,AMERICA,16,0,0,21,4,0,0,0,1,0
Study_21,Site 976,CAN,AMERICA,4,0,0,3,2,0,0,0,0,0
Study_21,Site 977,CAN,AMERICA,6,0,0,4,2,0,0,0,0,0
Study_21,Site 978,CAN,AMERICA,11,0,0,3,1,0,0,0,0,0
Study_21,Site 979,CAN,AMERICA,94,0,0,5,3,1,0,0,1,0
Study_21,Site 98,SVK,EMEA,14,0,0,4,2,0,0,0,0,0
Study_21,Site 980,CAN,AMERICA,7,0,0,1,1,0,0,0,0,0
Study_21,Site 981,CAN,AMERICA,25,0,0,3,1,0,0,0,0,0
Study_21,Site 982,CAN,AMERICA,9,0,0,4,4,0,0,0,0,0
Study_21,Site 983,CAN,AMERICA,10,0,0,1,1,0,0,0,0,0
Study_21,Site 984,CAN,AMERICA,48,0,0,9,6,1,0,0,0,0
Study_21,Site 985,CAN,AMERICA,5,0,0,2,2,0,0,0,0,0
Study_21,Site 986,CHL,AMERICA,56,0,0,11,8,0,0,0,0,0
Study_21,Site 987,CHL,AMERICA,56,0,0,25,17,0,0,0,0,0
Study_21,Site 988,CHL,AMERICA,44,0,0,10,5,0,1,0,0,2
Study_21,Site 989,CHL,AMERICA,39,0,0,26,11,0,0,1,0,1
Study_21,Site 990,CHL,AMERICA,40,0,0,5,4,0,0,0,0,0
Study_21,Site 991,CHL,AMERICA,34,0,0,39,39,0,0,0,1,0
Study_21,Site 992,CHL,AMERICA,8,0,0,1,1,0,0,0,0,0
Study_21,Site 993,CHL,AMERICA,49,0,0,7,5,0,1,1,1,0
Study_21,Site 994,CHL,AMERICA,7,0,0,0,0,1,0,0,0,0
Study_21,Site 995,NOR,EMEA,24,0,0,4,3,0,1,0,0,0
Study_21,Site 996,NOR,EMEA,8,0,0,1,1,0,0,0,0,0
Study_21,Site 997,NOR,EMEA,33,0,0,12,9,0,0,0,0,0
Study_21,Site 998,NOR,EMEA,5,0,0,6,3,0,0,0,0,0
Study_21,Site 999,NOR,EMEA,38,0,0,19,9,0,0,0,0,0
Study_22,1059,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0
Study_22,Site 10,AUT,EMEA,9,1,0,0,0,2,0,0,0,0
Study_22,Site 100,POL,EMEA,34,0,0,0,0,0,0,1,0,1
Study_22,Site 1001,COL,AMERICA,16,0,0,0,0,0,0,0,0,0
Study_22,Site 1002,COL,AMERICA,22,0,0,3,0,0,0,0,0,0
Study_22,Site 1008,MEX,AMERICA,22,0,0,0,0,0,0,0,0,0
Study_22,Site 1009,MEX,AMERICA,10,0,0,0,0,0,0,0,0,1
Study_22,Site 101,POL,EMEA,18,1,0,3,0,2,0,1,0,0
Study_22,Site 1020,USA,AMERICA,7,0,0,0,0,2,0,0,2,0
Study_22,Site 1022,USA,AMERICA,17,1,0,1,0,2,0,0,0,0
Study_22,Site 1024,USA,AMERICA,21,0,0,4,0,1,0,0,0,0
Study_22,Site 1025,USA,AMERICA,29,0,0,12,0,2,0,0,0,0
Study_22,Site 1026,USA,AMERICA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1027,USA,AMERICA,1,0,0,0,0,4,0,0,0,0
Study_22,Site 1028,USA,AMERICA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 1029,USA,AMERICA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 1030,USA,AMERICA,26,1,0,0,0,2,0,0,0,0
Study_22,Site 1035,USA,AMERICA,27,0,0,0,0,1,0,0,0,0
Study_22,Site 1037,USA,AMERICA,6,1,0,0,0,2,0,0,0,0
Study_22,Site 1038,USA,AMERICA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 1039,USA,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1040,USA,AMERICA,27,2,0,0,0,4,0,0,0,0
Study_22,Site 1041,USA,AMERICA,19,0,0,9,0,0,0,0,0,0
Study_22,Site 1042,USA,AMERICA,5,1,0,0,0,2,0,0,0,0
Study_22,Site 1044,USA,AMERICA,2,0,0,24,24,0,0,0,0,0
Study_22,Site 1047,USA,AMERICA,15,0,0,3,0,0,0,0,0,0
Study_22,Site 1048,USA,AMERICA,23,0,0,0,0,3,0,0,0,0
Study_22,Site 1049,USA,AMERICA,22,0,0,2,0,0,1,4,0,0
Study_22,Site 1051,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1052,USA,AMERICA,16,0,0,0,0,1,1,0,0,0
Study_22,Site 1054,USA,AMERICA,14,1,0,7,0,2,0,0,0,0
Study_22,Site 1056,USA,AMERICA,24,0,0,12,0,2,0,0,0,0
Study_22,Site 1057,USA,AMERICA,13,0,0,40,38,1,1,0,0,0
Study_22,Site 1058,USA,AMERICA,36,0,0,0,0,1,0,0,0,0
Study_22,Site 1059,USA,AMERICA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 1067,USA,AMERICA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1072,USA,AMERICA,7,0,0,0,0,10,0,0,0,0
Study_22,Site 1073,USA,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1074,USA,AMERICA,8,0,0,1,0,1,0,0,0,1
Study_22,Site 1080,USA,AMERICA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 1083,USA,AMERICA,13,0,0,1,0,0,0,0,0,1
Study_22,Site 1084,USA,AMERICA,15,0,0,0,0,0,0,0,1,0
Study_22,Site 1088,USA,AMERICA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 109,IND,ASIA,49,2,0,2,0,4,0,0,0,0
Study_22,Site 1090,USA,AMERICA,11,2,0,0,0,4,0,0,0,0
Study_22,Site 1092,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1093,USA,AMERICA,4,0,0,0,0,0,0,1,0,0
Study_22,Site 1095,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 1099,USA,AMERICA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 11,CZE,EMEA,21,0,0,0,0,2,0,0,0,0
Study_22,Site 1100,USA,AMERICA,21,0,0,0,0,0,0,0,0,0
Study_22,Site 1102,USA,AMERICA,7,0,0,4,0,0,0,0,0,0
Study_22,Site 1103,USA,AMERICA,17,1,0,2,0,8,0,0,0,0
Study_22,Site 1106,USA,AMERICA,11,2,0,15,14,12,0,0,8,1
Study_22,Site 1108,USA,AMERICA,5,0,0,0,0,0,0,0,0,1
Study_22,Site 1109,USA,AMERICA,23,0,0,9,0,0,0,0,0,0
Study_22,Site 1110,USA,AMERICA,13,1,0,0,0,2,0,0,0,0
Study_22,Site 1112,USA,AMERICA,14,1,0,0,0,0,0,0,2,0
Study_22,Site 1113,USA,AMERICA,52,2,0,1,0,10,0,0,2,1
Study_22,Site 1114,USA,AMERICA,23,1,0,1,0,4,0,0,0,0
Study_22,Site 1115,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1116,USA,AMERICA,9,2,0,0,0,4,0,0,0,0
Study_22,Site 1117,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1120,USA,AMERICA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1121,USA,AMERICA,20,0,0,0,0,2,0,0,1,0
Study_22,Site 1123,USA,AMERICA,25,0,0,0,0,1,0,0,0,1
Study_22,Site 1125,USA,AMERICA,16,0,0,0,0,1,0,0,0,0
Study_22,Site 1128,USA,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 1129,USA,AMERICA,12,0,0,0,0,0,0,4,0,0
Study_22,Site 113,BEL,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1136,USA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1137,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 1139,USA,AMERICA,5,0,0,0,0,5,0,0,0,0
Study_22,Site 1140,USA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1145,USA,AMERICA,11,0,0,3,0,0,0,0,0,0
Study_22,Site 1148,USA,AMERICA,15,0,0,0,0,0,0,0,0,0
Study_22,Site 1152,USA,AMERICA,11,0,0,0,0,3,0,0,0,0
Study_22,Site 1153,USA,AMERICA,8,1,0,0,0,2,0,0,0,0
Study_22,Site 1155,USA,AMERICA,18,1,0,18,18,2,0,1,2,0
Study_22,Site 1156,USA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1157,USA,AMERICA,14,0,0,6,0,0,0,0,0,0
Study_22,Site 1161,USA,AMERICA,13,0,0,2,0,0,0,0,0,0
Study_22,Site 1162,USA,AMERICA,2,0,0,0,0,0,0,0,0,1
Study_22,Site 1163,USA,AMERICA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 1164,USA,AMERICA,94,9,0,1,0,17,0,0,0,0
Study_22,Site 1166,USA,AMERICA,29,0,0,0,0,0,0,0,0,0
Study_22,Site 1169,USA,AMERICA,4,0,0,0,0,0,0,0,0,2
Study_22,Site 1170,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1171,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1172,USA,AMERICA,36,3,0,0,0,6,0,0,0,3
Study_22,Site 1173,USA,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 1174,USA,AMERICA,5,0,0,0,0,0,0,0,0,1
Study_22,Site 1175,USA,AMERICA,13,4,0,0,0,21,0,0,2,0
Study_22,Site 1177,USA,AMERICA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1179,USA,AMERICA,31,7,0,0,0,14,0,0,0,1
Study_22,Site 1180,USA,AMERICA,16,0,0,0,0,6,0,0,1,0
Study_22,Site 1181,USA,AMERICA,15,0,0,0,0,4,0,0,0,0
Study_22,Site 1182,USA,AMERICA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 1184,USA,AMERICA,2,1,0,0,0,2,0,0,0,0
Study_22,Site 1187,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1188,USA,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1189,USA,AMERICA,13,1,0,0,0,2,0,0,0,0
Study_22,Site 1191,USA,AMERICA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1192,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 12,FRA,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 124,BGR,EMEA,24,0,0,0,0,0,0,0,0,0
Study_22,Site 125,BGR,EMEA,60,4,0,0,0,8,0,1,0,0
Study_22,Site 126,BGR,EMEA,53,2,0,2,0,4,0,0,4,0
Study_22,Site 127,BGR,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 129,BGR,EMEA,13,1,0,0,0,0,0,0,0,0
Study_22,Site 1291,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1294,USA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 1295,CHN,ASIA,15,0,0,2,2,0,0,4,0,0
Study_22,Site 1296,CHN,ASIA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1297,CHN,ASIA,13,0,0,1,0,0,0,0,1,0
Study_22,Site 1298,CHN,ASIA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1299,CHN,ASIA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 13,POL,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1301,CHN,ASIA,12,0,0,2,0,0,0,0,0,0
Study_22,Site 1302,CHN,ASIA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 1303,CHN,ASIA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 1304,CHN,ASIA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1306,CHN,ASIA,18,0,0,2,0,0,0,0,0,0
Study_22,Site 1307,CHN,ASIA,3,0,0,4,0,0,0,0,0,0
Study_22,Site 1308,CHN,ASIA,17,1,0,1,0,0,0,0,0,0
Study_22,Site 1309,CHN,ASIA,7,0,0,1,0,0,0,0,0,0
Study_22,Site 131,CZE,EMEA,11,1,0,0,0,2,0,0,0,0
Study_22,Site 1310,CHN,ASIA,46,0,0,11,0,0,1,0,0,0
Study_22,Site 132,CZE,EMEA,14,0,0,12,0,0,0,0,0,0
Study_22,Site 1330,HRV,EMEA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 1331,HRV,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1332,HRV,EMEA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 1333,HRV,EMEA,21,0,0,0,0,2,0,0,0,0
Study_22,Site 1335,HRV,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1336,HRV,EMEA,141,5,0,3,0,5,0,0,0,2
Study_22,Site 1337,HRV,EMEA,33,0,0,0,0,0,0,0,0,0
Study_22,Site 1338,HRV,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 1339,HRV,EMEA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 1340,HRV,EMEA,7,2,0,0,0,4,0,0,0,0
Study_22,Site 1341,HRV,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1342,HRV,EMEA,89,10,0,0,0,20,0,1,0,0
Study_22,Site 1343,HRV,EMEA,1,0,0,0,0,1,0,0,0,0
Study_22,Site 1346,DNK,EMEA,14,2,0,0,0,7,0,0,0,0
Study_22,Site 1347,DNK,EMEA,24,0,0,4,0,0,0,0,1,0
Study_22,Site 1348,DNK,EMEA,13,0,0,1,0,0,0,0,0,0
Study_22,Site 1349,DNK,EMEA,28,0,0,2,0,0,0,0,0,0
Study_22,Site 1350,DNK,EMEA,95,0,0,0,0,2,0,0,1,0
Study_22,Site 1351,DNK,EMEA,133,0,0,0,0,0,0,0,0,0
Study_22,Site 1354,DNK,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1355,DNK,EMEA,12,0,0,0,0,0,0,1,0,0
Study_22,Site 1359,LVA,EMEA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 1360,LVA,EMEA,10,0,0,0,0,0,0,7,0,0
Study_22,Site 1362,LVA,EMEA,62,5,0,1,0,8,0,0,0,3
Study_22,Site 1363,LVA,EMEA,27,3,0,0,0,6,0,0,0,0
Study_22,Site 1364,LVA,EMEA,10,1,0,0,0,2,0,0,0,0
Study_22,Site 1365,LVA,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1388,LTU,EMEA,29,1,0,0,0,2,0,0,0,0
Study_22,Site 1389,LTU,EMEA,31,1,0,1,0,1,0,0,0,0
Study_22,Site 1390,LTU,EMEA,21,0,0,0,0,0,0,0,0,1
Study_22,Site 1396,SWE,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1398,SWE,EMEA,17,3,0,0,0,6,0,0,0,0
Study_22,Site 14,POL,EMEA,46,0,0,2,0,0,0,2,0,0
Study_22,Site 1402,SWE,EMEA,25,0,0,0,0,0,0,0,0,0
Study_22,Site 1403,SWE,EMEA,22,0,0,0,0,0,0,0,0,0
Study_22,Site 1404,SWE,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 147,GRC,EMEA,25,3,0,1,0,6,0,0,0,0
Study_22,Site 148,GRC,EMEA,6,1,0,0,0,2,0,0,0,0
Study_22,Site 149,GRC,EMEA,29,0,0,0,0,0,0,0,0,0
Study_22,Site 15,POL,EMEA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 153,HUN,EMEA,38,5,0,3,0,6,0,1,6,0
Study_22,Site 154,HUN,EMEA,68,0,0,8,0,0,1,0,0,0
Study_22,Site 156,HUN,EMEA,12,0,0,0,0,0,0,0,0,0
Study_22,Site 158,HUN,EMEA,26,0,0,2,0,0,0,0,0,2
Study_22,Site 159,HUN,EMEA,26,0,0,2,0,0,0,0,0,0
Study_22,Site 16,POL,EMEA,10,0,0,8,0,1,0,47,0,0
Study_22,Site 161,ISR,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 162,ISR,EMEA,7,0,0,1,0,0,0,1,0,1
Study_22,Site 163,POL,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 164,POL,EMEA,10,0,0,1,0,0,3,2,0,1
Study_22,Site 1645,IND,ASIA,3,0,0,0,0,2,0,0,0,0
Study_22,Site 1646,IND,ASIA,7,0,0,1,0,0,0,0,0,0
Study_22,Site 1647,IND,ASIA,40,0,0,2,0,0,0,0,0,0
Study_22,Site 1648,IND,ASIA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 1649,IND,ASIA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 1650,IND,ASIA,21,0,0,3,0,2,0,0,0,0
Study_22,Site 1651,IND,ASIA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 1652,IND,ASIA,19,0,0,0,0,0,2,0,0,0
Study_22,Site 1653,IND,ASIA,4,0,0,0,0,0,0,0,0,1
Study_22,Site 1654,IND,ASIA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 1655,IND,ASIA,14,1,0,0,0,3,0,0,0,0
Study_22,Site 1656,IND,ASIA,11,2,0,0,0,4,0,0,0,0
Study_22,Site 1657,IND,ASIA,19,1,0,0,0,2,1,5,0,0
Study_22,Site 1658,IND,ASIA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 1659,IND,ASIA,63,7,0,0,0,15,0,0,0,0
Study_22,Site 166,ARG,AMERICA,41,0,0,1,0,1,1,0,0,5
Study_22,Site 1660,IND,ASIA,11,1,0,0,0,2,0,0,0,0
Study_22,Site 1661,IND,ASIA,27,0,0,0,0,2,3,0,0,0
Study_22,Site 1662,IND,ASIA,7,2,0,0,0,4,0,0,0,0
Study_22,Site 1663,IND,ASIA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 1664,IND,ASIA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 1665,IND,ASIA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 1666,IND,ASIA,30,0,0,3,0,0,0,0,0,1
Study_22,Site 1667,IND,ASIA,32,1,0,0,0,5,0,0,0,0
Study_22,Site 1668,IND,ASIA,19,1,0,0,0,2,0,0,0,0
Study_22,Site 1669,IND,ASIA,8,0,0,0,0,0,0,0,0,1
Study_22,Site 1670,IND,ASIA,16,0,0,0,0,0,0,0,0,1
Study_22,Site 1671,IND,ASIA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 1672,IND,ASIA,3,1,0,0,0,2,0,0,0,0
Study_22,Site 1673,MYS,ASIA,65,3,0,11,0,6,0,1,0,1
Study_22,Site 1674,MYS,ASIA,14,5,0,6,0,6,0,0,0,0
Study_22,Site 1675,MYS,ASIA,13,0,0,1,0,0,0,0,0,0
Study_22,Site 1676,MYS,ASIA,8,1,0,0,0,2,0,0,0,0
Study_22,Site 1677,MYS,ASIA,16,0,0,1,0,1,0,0,0,0
