study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies,is_anomaly
Study_21,Site 1193,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1190,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 8 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1184,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1183,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1182,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1178,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_11,Site 500,1,1,0,0,0,STATISTICAL_OUTLIER,1,1.1,Max Days Page Missing is 5.4σ above average (673 vs mean 24.3),True
Study_11,Site 499,1,1,0,0,0,STATISTICAL_OUTLIER,1,1.1,Max Days Page Missing is 7.6σ above average (946 vs mean 24.3),True
Study_21,Site 1166,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1155,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1146,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1223,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1133,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1131,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1102,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1105,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1097,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1089,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1086,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1100,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1075,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1071,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1066,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1064,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1058,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1053,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1049,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1081,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1039,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1036,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1025,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1030,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1021,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1011,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1007,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1023,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1001,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_11,Site 538,1,1,0,0,0,PATTERN_ANOMALY,1,1.1,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_22,Site 2151,1,1,0,0,0,STATISTICAL_OUTLIER,1,1.1,Subject Count is 6.3σ above average (167 vs mean 16.9),True
Study_22,Site 1914,1,1,0,0,0,STATISTICAL_OUTLIER,1,1.1,Subject Count is 7.0σ above average (183 vs mean 16.9),True
Study_22,Site 1807,1,1,0,0,0,STATISTICAL_OUTLIER,1,1.1,Edrr Open Issues is 5.3σ above average (26 vs mean 0.6),True
"Study_24, Study_8",Site 425,1,1,0,0,0,CROSS_STUDY_ANOMALY,1,1.1,"Site is high risk in 2/2 studies: Study_24, Study_8",True
"Study_24, Study_5",Site 338,1,1,0,0,0,CROSS_STUDY_ANOMALY,1,1.1,"Site is high risk in 2/2 studies: Study_24, Study_5",True
Study_1,Site 27,1,1,0,0,0,STATISTICAL_OUTLIER,1,1.1,Sae Pending Count is 6.6σ above average (40 vs mean 1.9),True
Study_16,Site 691,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,1.083,Max Days Page Missing is 8.0σ above average (999 vs mean 24.3); Site has 14 missing items outstanding for 999+ days; Site has 213.5 issues per subject (1281 issues / 6 subjects),True
Study_16,Site 729,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,1.083,Max Days Page Missing is 8.1σ above average (1002 vs mean 24.3); Site has 26 missing items outstanding for 1002+ days; Site has 209.6 issues per subject (1048 issues / 5 subjects),True
Study_11,Site 501,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,1.083,Max Days Page Missing is 12.6σ above average (1555 vs mean 24.3); Site has 6 missing items outstanding for 1555+ days; Site has 314.4 issues per subject (1572 issues / 5 subjects),True
Study_11,Site 493,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,1.083,Max Days Page Missing is 9.6σ above average (1192 vs mean 24.3); Site has 6 missing items outstanding for 1192+ days; Site has 239.8 issues per subject (1199 issues / 5 subjects),True
Study_11,Site 35,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,1.083,Max Days Page Missing is 14.4σ above average (1767 vs mean 24.3); Site has 8 missing items outstanding for 1767+ days; Site has 197.4 issues per subject (1777 issues / 9 subjects),True
Study_11,Site 505,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,1.083,Max Days Page Missing is 7.6σ above average (947 vs mean 24.3); Site has 5 missing items outstanding for 947+ days; Site has 158.7 issues per subject (952 issues / 6 subjects),True
Study_21,Site 916,5,4,0,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.08,Sae Pending Count is 6.8σ above average (41 vs mean 1.9); Subject Count is 7.7σ above average (199 vs mean 16.9); High Risk Count is 10.1σ above average (37 vs mean 1.6),True
Study_21,Site 175,5,4,0,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.08,Sae Pending Count is 7.1σ above average (43 vs mean 1.9); Subject Count is 6.4σ above average (169 vs mean 16.9); High Risk Count is 7.8σ above average (29 vs mean 1.6),True
Study_16,Site 765,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Edrr Open Issues is 10.3σ above average (50 vs mean 0.6); Site has 14 missing items outstanding for 300+ days,True
Study_22,Site 443,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Page Missing is 5.4σ above average (679 vs mean 24.3); Site has 9 missing items outstanding for 679+ days,True
Study_22,Site 1963,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Page Missing is 6.1σ above average (767 vs mean 24.3); Site has 7 missing items outstanding for 767+ days,True
Study_16,Site 679,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Site has 12 missing items outstanding for 94+ days,True
Study_22,Site 442,4,2,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Max Days Outstanding is 6.9σ above average (295 vs mean 11.0); Subject Count is 4.1σ above average (115 vs mean 16.9),True
Study_19,Site 493,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Outstanding is 5.9σ above average (256 vs mean 11.0); Site has 7 missing items outstanding for 256+ days,True
Study_16,Site 658,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Site has 11 missing items outstanding for 109+ days,True
Study_16,Site 625,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Missing Visit Count is 6.9σ above average (10 vs mean 0.5); Site has 13 missing items outstanding for 124+ days,True
Study_22,Site 1786,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Site has 20 missing items outstanding for 104+ days,True
Study_21,Site 1636,4,2,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Max Days Outstanding is 4.7σ above average (207 vs mean 11.0); Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_22,Site 1692,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Site has 24 missing items outstanding for 98+ days,True
Study_8,Site 437,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Page Missing is 5.2σ above average (650 vs mean 24.3); Site has 10 missing items outstanding for 650+ days,True
Study_22,Site 2120,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Page Missing is 7.3σ above average (915 vs mean 24.3); Site has 5 missing items outstanding for 915+ days,True
Study_16,Site 599,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Page Missing is 5.5σ above average (693 vs mean 24.3); Site has 20 missing items outstanding for 693+ days,True
Study_11,Site 533,2,1,1,0,0,"STATISTICAL_OUTLIER, VELOCITY_ANOMALY",2,1.05,Max Days Page Missing is 11.7σ above average (1439 vs mean 24.3); Site has 205.9 issues per subject (1441 issues / 7 subjects),True
Study_11,Site 519,2,1,1,0,0,"STATISTICAL_OUTLIER, VELOCITY_ANOMALY",2,1.05,Max Days Page Missing is 8.2σ above average (1019 vs mean 24.3); Site has 204.2 issues per subject (1021 issues / 5 subjects),True
Study_11,Site 503,2,1,1,0,0,"STATISTICAL_OUTLIER, VELOCITY_ANOMALY",2,1.05,Max Days Page Missing is 12.1σ above average (1486 vs mean 24.3); Site has 186.1 issues per subject (1489 issues / 8 subjects),True
Study_11,Site 128,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Page Missing is 8.1σ above average (1002 vs mean 24.3); Site has 5 missing items outstanding for 1002+ days,True
Study_22,Site 2038,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Outstanding is 8.7σ above average (369 vs mean 11.0); Site has 14 missing items outstanding for 369+ days,True
Study_22,Site 1805,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Outstanding is 6.0σ above average (260 vs mean 11.0); Site has 14 missing items outstanding for 260+ days,True
Study_22,Site 1957,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Outstanding is 6.4σ above average (274 vs mean 11.0); Site has 11 missing items outstanding for 274+ days,True
Study_11,Site 480,2,1,1,0,0,"STATISTICAL_OUTLIER, VELOCITY_ANOMALY",2,1.05,Max Days Page Missing is 13.4σ above average (1646 vs mean 24.3); Site has 206.1 issues per subject (1649 issues / 8 subjects),True
Study_11,Site 488,2,1,1,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.05,Max Days Page Missing is 19.2σ above average (2352 vs mean 24.3); Site has 12 missing items outstanding for 2352+ days,True
Study_21,Site 1541,5,3,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.02,Missing Visit Count is 8.3σ above average (12 vs mean 0.5); Max Days Outstanding is 7.9σ above average (336 vs mean 11.0); Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 950,5,3,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.02,Sae Pending Count is 6.1σ above average (37 vs mean 1.9); Subject Count is 4.5σ above average (125 vs mean 16.9); High Risk Count is 9.5σ above average (35 vs mean 1.6),True
Study_21,Site 930,5,3,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.02,Sae Pending Count is 4.5σ above average (28 vs mean 1.9); Subject Count is 5.5σ above average (147 vs mean 16.9); High Risk Count is 7.2σ above average (27 vs mean 1.6),True
Study_22,Site 2094,5,3,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.02,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Max Days Outstanding is 15.7σ above average (659 vs mean 11.0); Site has 10 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_24,Site 888,8,4,3,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.012,Sae Pending Count is 4.7σ above average (29 vs mean 1.9); Missing Visit Count is 6.9σ above average (10 vs mean 0.5); Lab Issues Count is 8.8σ above average (512 vs mean 5.6),True
Study_22,Site 958,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Missing Visit Count is 4.7σ above average (7 vs mean 0.5); Max Days Outstanding is 8.3σ above average (356 vs mean 11.0); Site has 19 missing items outstanding for 356+ days,True
Study_23,Site 2,3,2,0,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Edrr Open Issues is 6.2σ above average (30 vs mean 0.6); Subject Count is 9.7σ above average (248 vs mean 16.9); Inactivated Forms represents 100% of all issues (384/384),True
Study_21,Site 925,6,4,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Sae Pending Count is 5.9σ above average (36 vs mean 1.9); Subject Count is 9.5σ above average (242 vs mean 16.9); High Risk Count is 8.9σ above average (33 vs mean 1.6),True
Study_16,Site 671,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Max Days Page Missing is 4.0σ above average (510 vs mean 24.3); Site has 22 missing items outstanding for 510+ days,True
Study_21,Site 1520,6,3,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Subject Count is 5.4σ above average (145 vs mean 16.9); High Risk Count is 4.4σ above average (17 vs mean 1.6),True
Study_23,Site 3,3,2,0,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Edrr Open Issues is 39.0σ above average (187 vs mean 0.6); Subject Count is 10.3σ above average (262 vs mean 16.9); Inactivated Forms represents 100% of all issues (1546/1546),True
Study_22,Site 1986,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Missing Visit Count is 5.4σ above average (8 vs mean 0.5); Max Days Outstanding is 4.9σ above average (215 vs mean 11.0); Site has 28 missing items outstanding for 215+ days,True
Study_22,Site 1992,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Missing Visit Count is 4.7σ above average (7 vs mean 0.5); Max Days Outstanding is 12.1σ above average (512 vs mean 11.0); Site has 19 missing items outstanding for 512+ days,True
Study_21,Site 356,6,4,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Sae Pending Count is 6.8σ above average (41 vs mean 1.9); Subject Count is 7.3σ above average (191 vs mean 16.9); High Risk Count is 9.5σ above average (35 vs mean 1.6),True
Study_21,Site 520,3,2,0,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Sae Pending Count is 26.0σ above average (152 vs mean 1.9); Site has 152 pending SAE reviews but is classified as 'Medium' risk (should be High); SAE Pending represents 99% of all issues (152/153),True
Study_21,Site 1555,3,1,2,0,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Missing Visit Count is 4.7σ above average (7 vs mean 0.5); Max Days Outstanding is 8.3σ above average (353 vs mean 11.0); Site has 7 missing items outstanding for 353+ days,True
Study_22,Site 1057,3,2,0,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Sae Pending Count is 6.3σ above average (38 vs mean 1.9); Site has 38 pending SAE reviews but is classified as 'Low' risk (should be High); SAE Pending represents 97% of all issues (38/39),True
Study_21,Site 1110,6,4,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Sae Pending Count is 6.1σ above average (37 vs mean 1.9); Subject Count is 5.8σ above average (155 vs mean 16.9); High Risk Count is 9.5σ above average (35 vs mean 1.6),True
Study_21,Site 1519,3,2,0,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,1.0,Subject Count is 5.6σ above average (149 vs mean 16.9); Site has 9 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 9 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_22,Site 1164,4,2,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.975,Missing Visit Count is 6.2σ above average (9 vs mean 0.5); Max Days Outstanding is 14.2σ above average (596 vs mean 11.0); Subject Count is 3.2σ above average (94 vs mean 16.9),True
Study_7,Site 14,4,1,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,0.975,Lab Issues Count is 11.1σ above average (645 vs mean 5.6); Site has 16 missing items outstanding for 125+ days; Lab Issues represents 97% of all issues (645/667),True
Study_21,Site 1468,4,2,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.975,Sae Pending Count is 4.0σ above average (25 vs mean 1.9); High Risk Count is 5.5σ above average (21 vs mean 1.6); Site has 25 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_21,Site 1471,4,2,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.975,Sae Pending Count is 4.0σ above average (25 vs mean 1.9); High Risk Count is 6.4σ above average (24 vs mean 1.6); Site has 25 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_16,Site 733,3,1,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,0.975,Max Days Page Missing is 6.4σ above average (800 vs mean 24.3); Inactivated Forms represents 90% of all issues (37/41); Site has 171.2 issues per subject (856 issues / 5 subjects),True
